SK_ID_CURR,TARGET
169676,0.5724439
169677,0.73937684
169678,0.8683818
169680,0.10750288
169695,0.4893842
169698,0.22210906
169710,0.5412537
169719,0.4534576
169720,0.19532424
169722,0.30026972
169735,0.19040966
169745,0.0657519
169749,0.4799939
169754,0.018865878
169760,0.34635553
169772,0.025567008
169773,0.18819952
169780,0.0926729
169788,0.29193103
169793,0.91032267
169809,0.6425017
169810,0.20772217
169824,0.009660918
169831,0.90163606
169833,0.17034125
169836,0.20138206
169859,0.027001018
169864,0.15097849
169872,0.074129984
169895,0.18970564
169911,0.0548913
169914,0.1575504
169960,0.7318639
169961,0.6301189
169964,0.34316117
169974,0.25584346
169988,0.049705163
169989,0.010602909
169995,0.0068685478
170007,0.13437188
170026,0.12747036
170030,0.6646293
170033,0.8374465
170041,0.4750485
170043,0.010604035
170048,0.1614886
170050,0.047504842
170051,0.071664035
170056,0.4622009
170072,0.55580384
170076,0.69385016
170080,0.7079595
170101,0.68245906
170102,0.11791317
170107,0.65191305
170115,0.035320885
170119,0.047189835
170128,0.4028973
170129,0.043114007
170134,0.23649143
170136,0.36865386
170139,0.032439668
170140,0.7228703
170143,0.9154019
170148,0.23130704
170159,0.714396
170163,0.28559658
170164,0.749272
170173,0.023796052
170178,0.42298484
170179,0.590691
170199,0.2064093
170203,0.045721255
170207,0.121882915
170211,0.43983808
170217,0.037438035
170224,0.017623829
170225,0.76751506
170255,0.89007664
170258,0.2705234
170259,0.37270975
170262,0.70251924
170278,0.32937428
170284,0.34417677
170285,0.5921044
170292,0.17440082
170293,0.3668157
170301,0.23868477
170302,0.80981666
170305,0.7956229
170309,0.5181723
170310,0.75373924
170326,0.13658223
170327,0.02954369
170328,0.1852122
170329,0.20241226
170330,0.01923134
170331,0.19111075
170337,0.024877088
170340,0.24859136
170341,0.017791878
170343,0.04706853
170361,0.8203066
170366,0.029632684
170376,0.756177
170382,0.92390263
170396,0.033360798
170400,0.23228517
170403,0.45122147
170409,0.13231333
170410,0.055574022
170421,0.6869317
170425,0.15127866
170427,0.0051591704
170428,0.05925511
170435,0.16606894
170438,0.46463728
170442,0.56181246
170446,0.64803904
170461,0.26655748
170473,0.22562067
170477,0.2506509
170516,0.054083154
170517,0.012210358
170522,0.43389776
170523,0.13596654
170534,0.14090784
170535,0.6234411
170538,0.26598376
170549,0.61717445
170556,0.13055356
170563,0.27079293
170570,0.33983126
170580,0.10188729
170582,0.028852684
170584,0.11886335
170585,0.015002933
170587,0.19970652
170590,0.309796
170598,0.11857085
170599,0.12102105
170601,0.36798376
170612,0.80533284
170617,0.1153198
170620,0.60467446
170629,0.08774734
170647,0.5261406
170651,0.1789573
170654,0.31962797
170657,0.9555179
170662,0.20979878
170707,0.06321534
170719,0.77324384
170722,0.15515728
170723,0.21606605
170731,0.6669572
170735,0.085407846
170750,0.114776015
170769,0.29981685
170770,0.24259952
170776,0.45590666
170783,0.10580627
170789,0.7628064
170800,0.6165744
170809,0.22000319
170810,0.5414196
170811,0.047011778
170827,0.0068919123
170842,0.34155855
170854,0.5265377
170857,0.19922982
170865,0.23844439
170867,0.019583484
170869,0.22830053
170870,0.09443001
170878,0.082458414
170881,0.5801749
170910,0.18604113
170913,0.23016095
170919,0.6733497
170932,0.50115645
170939,0.42023286
170947,0.25984612
170950,0.22370447
170953,0.54312164
170954,0.13334861
170970,0.3338108
170972,0.48546982
170973,0.6039468
170980,0.10545618
170981,0.087462686
170983,0.2785588
170998,0.7730058
171001,0.34141257
171004,0.33788866
171020,0.017953703
171023,0.048507016
171026,0.081265785
171060,0.36234674
171061,0.46797833
171065,0.04671252
171077,0.041190367
171081,0.02131705
171103,0.58410156
171110,0.14635083
171114,0.029231604
171118,0.015557071
171119,0.08494627
171120,0.2676441
171137,0.33450443
171147,0.061650913
171153,0.637975
171156,0.36423066
171158,0.047165904
171163,0.5100565
171169,0.19862318
171170,0.11526815
171172,0.2702568
171173,0.1834672
171176,0.08949883
171181,0.35157713
171182,0.20040418
171191,0.4124979
171193,0.28234547
171195,0.5897836
171198,0.09553078
171205,0.21251422
171212,0.6463235
171237,0.82656175
171241,0.021002267
171262,0.098802306
171263,0.109886765
171266,0.47733667
171274,0.3037527
171290,0.21454829
171291,0.45973438
171297,0.03457863
171307,0.03579616
171311,0.6859373
171320,0.04654751
171322,0.014171334
171328,0.5987857
171337,0.41411883
171346,0.035062216
171348,0.46146375
171354,0.30467913
171358,0.04361896
171359,0.052435342
171360,0.07422916
171369,0.17202964
171379,0.041532304
171384,0.025334012
171388,0.22008443
171390,0.44207582
171394,0.28925607
171395,0.796488
171399,0.5375028
171403,0.16062373
171422,0.034607317
171423,0.026261939
171469,0.056844857
171480,0.17317885
171487,0.011681047
171497,0.54547364
171502,0.78878546
171503,0.050220095
171506,0.45959467
171521,0.07356838
171530,0.23511653
171540,0.071274504
171541,0.8831858
171544,0.099417835
171551,0.31690946
171582,0.66491765
171587,0.016842317
171597,0.48437345
171603,0.09921229
171610,0.011999055
171614,0.028232694
171619,0.4061742
171621,0.7025403
171625,0.28943586
171626,0.5501307
171638,0.020634977
171642,0.085278384
171658,0.27197224
171674,0.76049596
171677,0.5491167
171684,0.16230212
171685,0.6251165
171686,0.7818809
171695,0.02373325
171702,0.3545409
171703,0.39285442
171704,0.13184154
171705,0.23830152
171706,0.053896107
171709,0.049375113
171712,0.14534649
171716,0.15543833
171730,0.14540266
171748,0.07872972
171757,0.7820879
171767,0.010966825
171768,0.35529208
171771,0.44482946
171775,0.20079592
171778,0.59370387
171780,0.7095259
171781,0.33460906
171785,0.10810346
171786,0.6502811
171789,0.46400952
171802,0.121932715
171803,0.42809924
171812,0.52940476
171862,0.08422848
171864,0.76977086
171891,0.830598
171892,0.8793871
171913,0.017987816
171914,0.4552255
171922,0.24690188
171927,0.12054604
171933,0.29046965
171934,0.1012647
171943,0.5459662
171945,0.8068828
171960,0.60401124
171964,0.04186142
171975,0.28031877
171994,0.7185558
171996,0.9604189
171997,0.012537174
172000,0.66653824
172029,0.22750051
172038,0.27055633
172039,0.5458066
172043,0.3499709
172046,0.012776299
172048,0.07738251
172049,0.42780608
172053,0.66372406
172054,0.5184679
172058,0.03494867
172060,0.049311653
172061,0.009956501
172067,0.44849277
172072,0.052698214
172073,0.7385733
172098,0.1731866
172100,0.08663375
172101,0.42312783
172113,0.7429889
172144,0.3331105
172147,0.15292056
172149,0.5020766
172168,0.2439419
172169,0.11335032
172175,0.023699455
172197,0.119967096
172200,0.56420416
172205,0.72777313
172207,0.064477466
172210,0.28148165
172261,0.28566042
172279,0.56063515
172294,0.109170884
172300,0.10780032
172301,0.416654
172310,0.5140001
172351,0.11408693
172353,0.18899313
172358,0.0012084346
172374,0.4658763
172380,0.4562586
172384,0.26167348
172400,0.16633476
172403,0.33860347
172408,0.09741421
172411,0.019693976
172420,0.24283177
172426,0.87170833
172433,0.27185646
172434,0.63693506
172442,0.394122
172443,0.7529945
172452,0.7735286
172454,0.51085806
172456,0.7976002
172460,0.6180489
172470,0.082970366
172479,0.15246083
172481,0.23515421
172483,0.3930678
172484,0.8427366
172485,0.017608406
172486,0.060180597
172493,0.42120814
172494,0.36594856
172497,0.6772565
172504,0.1901094
172518,0.94354516
172523,0.35099235
172527,0.19225356
172533,0.3761898
172536,0.27065653
172540,0.08827856
172541,0.12922035
172543,0.76072
172545,0.30458146
172547,0.24420486
172551,0.22435217
172556,0.3507261
172562,0.5481252
172570,0.099210784
172574,0.094046816
172575,0.16854636
172599,0.013586405
172611,0.12486639
172612,0.004421009
172616,0.034936838
172623,0.14066516
172627,0.033793163
172635,0.7214881
172643,0.022908991
172644,0.07118143
172652,0.7398487
172656,0.014849175
172661,0.28564796
172664,0.055161536
172672,0.65060043
172678,0.0726022
172680,0.16685387
172683,0.043463476
172684,0.22210138
172690,0.029396867
172695,0.68509936
172696,0.019405108
172701,0.0394079
172713,0.23583263
172714,0.029742716
172731,0.029677343
172738,0.011987466
172761,0.10968917
172767,0.26434985
172770,0.6684031
172771,0.026014794
172799,0.0064229793
172800,0.030628594
172804,0.6220949
172805,0.014344195
172820,0.50998294
172829,0.40208447
172831,0.11982163
172833,0.37878522
172843,0.06673185
172853,0.07755705
172855,0.39395636
172856,0.5556414
172857,0.01551167
172863,0.028541645
172877,0.35544708
172881,0.061203253
172895,0.16650018
172896,0.4239517
172910,0.34610033
172922,0.3652817
172939,0.38744718
172942,0.87748206
172945,0.0738088
172948,0.7540762
172949,0.6645554
172953,0.027873518
172967,0.6775036
172993,0.19917421
172995,0.21142787
172996,0.7946896
172997,0.04113807
172998,0.24404939
172999,0.07004092
173004,0.08753144
173006,0.3835634
173007,0.2897098
173013,0.25039124
173016,0.2800236
173020,0.75040114
173030,0.36150503
173048,0.12129437
173056,0.3166112
173066,0.37740934
173079,0.2307668
173107,0.32354683
173109,0.017859356
173127,0.11150805
173128,0.7413083
173130,0.34974712
173137,0.23664044
173157,0.09312467
173160,0.15712228
173168,0.37568402
173193,0.0051702075
173197,0.90848845
173215,0.040366527
173216,0.9003647
173227,0.045148283
173236,0.70114654
173237,0.17705809
173247,0.87838185
173250,0.37125763
173259,0.30749205
173277,0.07069801
173285,0.69356596
173286,0.093432024
173299,0.32595107
173310,0.8068387
173312,0.100987665
173313,0.06724885
173320,0.45857963
173330,0.70466566
173333,0.17677468
173351,0.052919634
173370,0.9341681
173372,0.47390118
173381,0.14543763
173386,0.020491507
173387,0.4789511
173388,0.60634863
173393,0.012054751
173394,0.809593
173403,0.44356906
173467,0.8134645
173469,0.8290743
173475,0.032292712
173476,0.08849463
173477,0.009307906
173484,0.054304127
173485,0.006049529
173488,0.29595035
173491,0.239901
173520,0.12659311
173522,0.17909305
173535,0.06569213
173539,0.73098105
173549,0.025937278
173552,0.6913224
173565,0.46764258
173586,0.039306756
173587,0.6267976
173588,0.14779626
173595,0.445728
173606,0.31130883
173620,0.10187288
173623,0.18327756
173629,0.18281183
173647,0.706182
173649,0.013552112
173650,0.7383437
173652,0.5683875
173654,0.89225847
173665,0.14841992
173667,0.39628536
173685,0.20953438
173710,0.8442024
173711,0.8177187
173713,0.093629256
173718,0.46161437
173743,0.20421392
173744,0.68066895
173762,0.15793966
173768,0.4349349
173769,0.215634
173770,0.7942745
173773,0.28828138
173779,0.22762655
173780,0.0742858
173781,0.8179106
173783,0.58328736
173795,0.26491135
173800,0.52128106
173812,0.030936329
173823,0.13813786
173834,0.23726134
173874,0.028021296
173891,0.18652274
173904,0.6812962
173909,0.06413075
173925,0.05755319
173941,0.7505977
173942,0.10287882
173944,0.4910127
173955,0.34695324
173959,0.7877369
174000,0.24183232
174004,0.297037
174006,0.012367402
174008,0.340569
174012,0.10568182
174017,0.048315797
174020,0.21935222
174044,0.12056153
174051,0.16343626
174052,0.5836733
174059,0.39916363
174060,0.6744278
174061,0.048489403
174063,0.69654274
174068,0.2864565
174069,0.06776102
174072,0.4043689
174074,0.23023054
174091,0.22230558
174092,0.8132814
174098,0.31271854
174105,0.30959627
174107,0.047934096
174110,0.105565675
174121,0.02490248
174126,0.1513061
174153,0.016125932
174156,0.07486312
174160,0.04285145
174173,0.07322011
174183,0.0019110315
174185,0.017303476
174188,0.19282456
174198,0.08548783
174206,0.09664156
174207,0.1100872
174211,0.5053357
174239,0.627885
174260,0.360761
174261,0.021793444
174262,0.38880423
174264,0.018279158
174271,0.4119393
174275,0.5494923
174277,0.06036796
174286,0.028801842
174301,0.23944366
174312,0.6011329
174314,0.04103641
174322,0.746946
174323,0.20390019
174325,0.7644174
174326,0.5853863
174327,0.08540702
174334,0.48356962
174360,0.02148974
174362,0.37515828
174367,0.2967977
174371,0.05738377
174372,0.2661823
174384,0.11074817
174390,0.7024166
174391,0.29604286
174396,0.012883192
174412,0.4129106
174423,0.6117729
174428,0.5056915
174429,0.7519897
174438,0.12556641
174481,0.047980294
174483,0.08695154
174484,0.014084708
174485,0.8183179
174488,0.36460346
174497,0.67086905
174509,0.70372367
174513,0.4328302
174514,0.21472044
174520,0.118804134
174526,0.34304056
174532,0.01441668
174536,0.36655727
174537,0.09787455
174538,0.8056974
174539,0.8252598
174540,0.40839252
174549,0.012375401
174551,0.23906001
174563,0.23257098
174574,0.79875106
174575,0.51653767
174586,0.0071347994
174590,0.021269958
174606,0.69650316
174607,0.28112087
174609,0.35418695
174610,0.12551083
174630,0.40198284
174631,0.077034675
174661,0.55746305
174665,0.2274746
174666,0.2607517
174677,0.08911731
174690,0.059729554
174700,0.046242665
174702,0.20945527
174703,0.021789407
174713,0.023588315
174721,0.8222031
174726,0.05910421
174729,0.59370095
174741,0.055401165
174742,0.1789821
174754,0.20640163
174757,0.8227291
174782,0.5098127
174795,0.8279769
174805,0.62602603
174806,0.038599793
174809,0.3715889
174810,0.03290751
174829,0.004936999
174830,0.43681788
174832,0.7526957
174836,0.36568722
174839,0.5293116
174843,0.06521775
174854,0.15340048
174861,0.20278852
174863,0.53403413
174867,0.47347566
174871,0.46800673
174887,0.26736662
174890,0.74342996
174897,0.30327237
174901,0.62636775
174903,0.25129434
174912,0.13789558
174913,0.15447967
174920,0.29411817
174922,0.57644635
174924,0.5562533
174925,0.44856805
174928,0.14268407
174938,0.8000823
174939,0.3191805
174943,0.035871655
174950,0.5538996
174954,0.14977393
174955,0.045440115
174957,0.26503983
174965,0.27050376
174966,0.27544942
174967,0.17915489
174977,0.33897996
174983,0.1327769
174986,0.29293957
174987,0.19000065
175012,0.0855985
175015,0.8554628
175025,0.60956764
175027,0.7350638
175029,0.0379411
175056,0.50195354
175075,0.53935045
175081,0.6219408
175097,0.47208455
175128,0.40174383
175129,0.31904203
175138,0.900889
175169,0.42708758
175183,0.04140825
175211,0.017148934
175212,0.2516389
175215,0.020201905
175223,0.7058487
175225,0.0207269
175233,0.12925497
175250,0.032063548
175253,0.056948952
175257,0.0259837
175260,0.26304108
175261,0.26719594
175264,0.20612802
175284,0.585992
175288,0.21743093
175295,0.2656703
175309,0.4526798
175310,0.1034457
175313,0.49154207
175334,0.398926
175337,0.3215352
175346,0.03372023
175347,0.15013051
175349,0.012491687
175350,0.44717234
175351,0.42191717
175367,0.46881574
175369,0.22553425
175371,0.4298726
175372,0.13409829
175392,0.1966056
175400,0.61106825
175402,0.7971462
175403,0.31063494
175407,0.7077077
175408,0.17243947
175414,0.27697664
175431,0.40559956
175435,0.6124641
175442,0.046528317
175454,0.021965867
175456,0.50691193
175457,0.10453462
175464,0.14467204
175465,0.2773836
175477,0.30006838
175488,0.5458444
175495,0.06929053
175499,0.18091904
175500,0.7542657
175515,0.4666598
175519,0.031766895
175520,0.06294133
175531,0.06880551
175534,0.25231615
175543,0.8637465
175566,0.04797465
175568,0.035168152
175573,0.14201055
175574,0.85581964
175576,0.109645054
175591,0.100261696
175593,0.6226807
175605,0.41243646
175609,0.3319425
175617,0.11251919
175624,0.35129893
175629,0.32163015
175633,0.02444057
175645,0.29501843
175649,0.01445061
175650,0.22872195
175653,0.026642736
175659,0.017269721
175660,0.0053383745
175661,0.63646364
175664,0.22774601
175665,0.032510627
175677,0.30706683
175682,0.83151156
175684,0.66374063
175687,0.36731473
175690,0.6611634
175706,0.33277372
175722,0.031840138
175724,0.036463533
175730,0.60810226
175731,0.13294284
175737,0.4640805
175743,0.3997772
175745,0.29460233
175758,0.5769375
175768,0.108553275
175769,0.571391
175773,0.1151729
175775,0.5640767
175794,0.12096233
175798,0.6741341
175809,0.35422963
175818,0.27592048
175830,0.014637209
175835,0.0049904035
175840,0.6850823
175864,0.306176
175875,0.04848816
175890,0.022646107
175892,0.025199397
175914,0.11327864
175930,0.8471761
175935,0.33678102
175955,0.023966536
175958,0.46595678
175959,0.040699292
175960,0.07156238
175964,0.008823244
175968,0.0060586305
175986,0.41874242
175987,0.68628573
175997,0.31415215
175998,0.14557149
176003,0.27912554
176004,0.57396924
176021,0.074385725
176034,0.08033219
176035,0.20825541
176043,0.35664383
176045,0.09615823
176051,0.27590853
176052,0.2279851
176059,0.021254584
176067,0.4263394
176073,0.45780578
176076,0.03503073
176077,0.01532147
176085,0.011752506
176088,0.9006532
176095,0.34030175
176118,0.56075644
176129,0.16142724
176177,0.32681364
176183,0.5447356
176206,0.09475117
176218,0.23799746
176240,0.8059539
176253,0.18642832
176260,0.4470882
176275,0.13874553
176285,0.44699407
176288,0.6467515
176289,0.35518038
176290,0.64400774
176297,0.24733786
176300,0.54242986
176301,0.54305077
176319,0.084293514
176322,0.32052103
176337,0.016326139
176346,0.8697338
176347,0.25307557
176352,0.089098945
176358,0.117078565
176359,0.08305351
176365,0.1286291
176371,0.21908581
176403,0.235904
176419,0.04632945
176428,0.20604391
176429,0.3279192
176430,0.09015227
176432,0.03845278
176437,0.122795634
176440,0.17535703
176441,0.3182035
176450,0.24698281
176454,0.25812504
176459,0.4069097
176460,0.7056765
176467,0.723137
176472,0.3880631
176482,0.1751611
176483,0.8470925
176486,0.063110664
176487,0.8690685
176494,0.30098996
176497,0.025304943
176500,0.5356463
176509,0.8825476
176511,0.03961358
176512,0.050217878
176522,0.15682442
176525,0.087252915
176526,0.7490381
176537,0.28144556
176538,0.942376
176572,0.04972974
176573,0.22771335
176574,0.5948493
176579,0.35726982
176580,0.612106
176592,0.7712433
176601,0.007945997
176603,0.26061976
176605,0.85089475
176606,0.36667454
176615,0.3029176
176620,0.12787999
176634,0.5336617
176635,0.5935111
176638,0.3798009
176639,0.58565885
176641,0.3859478
176661,0.32266983
176668,0.50756145
176669,0.9379315
176683,0.5168209
176688,0.054667186
176700,0.38809657
176702,0.03135948
176705,0.3115758
176709,0.23255788
176710,0.39323506
176720,0.28019372
176726,0.029112335
176731,0.53790367
176732,0.16224894
176733,0.16550073
176734,0.31544766
176736,0.368582
176741,0.23235852
176756,0.11212657
176785,0.059216622
176790,0.06408039
176793,0.062454637
176820,0.337275
176827,0.24010627
176828,0.015241299
176839,0.7370041
176848,0.021240253
176850,0.17084754
176853,0.016547287
176866,0.08192189
176867,0.03836295
176875,0.049906123
176883,0.8604884
176888,0.41675436
176890,0.80032957
176898,0.53831595
176917,0.17278
176925,0.70091194
176929,0.14187002
176934,0.19879116
176938,0.52917844
176953,0.20934269
176957,0.94085157
176970,0.12598814
176997,0.33713186
177029,0.5784593
177030,0.3837206
177031,0.15569319
177032,0.51707226
177047,0.49170977
177048,0.09050722
177051,0.3768826
177055,0.25320482
177060,0.3106182
177064,0.56641227
177065,0.03246877
177069,0.16434334
177076,0.4636838
177085,0.03978306
177087,0.6988849
177105,0.23109281
177126,0.033016175
177133,0.29028594
177141,0.26219258
177146,0.24501505
177156,0.12349165
177179,0.06262607
177187,0.7335856
177192,0.9124638
177203,0.12320279
177228,0.3365455
177229,0.2735434
177249,0.06254034
177250,0.78764206
177253,0.058395755
177260,0.31744474
177262,0.12334448
177270,0.16185884
177275,0.39659232
177284,0.56760705
177285,0.5434849
177314,0.23777552
177319,0.77156174
177325,0.02092487
177327,0.43814662
177339,0.46185288
177344,0.5623399
177378,0.13243438
177384,0.31705564
177385,0.029038453
177386,0.018281035
177387,0.10738319
177405,0.56114805
177423,0.009755736
177424,0.008757438
177425,0.03035825
177430,0.2882959
177435,0.091704525
177447,0.6083533
177448,0.8116672
177449,0.038933154
177451,0.35960782
177460,0.6838913
177479,0.1050325
177489,0.045108072
177504,0.33094403
177505,0.7472834
177511,0.15448378
177524,0.5702771
177526,0.07863924
177535,0.32760763
177558,0.15022887
177562,0.71144
177569,0.64743274
177579,0.7249629
177580,0.034140483
177583,0.11662607
177584,0.22809584
177585,0.51435816
177605,0.23832752
177606,0.16424866
177618,0.20015885
177639,0.6949543
177649,0.4894629
177656,0.028460382
177657,0.6632605
177661,0.48179856
177665,0.16583475
177669,0.4431842
177680,0.3096906
177688,0.3975737
177689,0.2982009
177694,0.46307707
177696,0.56414026
177700,0.49629062
177705,0.7745448
177710,0.28663927
177720,0.21433523
177728,0.10927493
177729,0.041621126
177731,0.18965103
177733,0.5180543
177749,0.26542407
177751,0.15696272
177767,0.2557305
177776,0.8328398
177780,0.52656823
177783,0.19125499
177785,0.5555557
177791,0.062337708
177797,0.28522703
177798,0.4417173
177799,0.007628596
177802,0.01471922
177803,0.0793739
177805,0.17802061
177820,0.1043256
177824,0.18622252
177825,0.7407625
177829,0.02825108
177839,0.14505675
177861,0.06298367
177865,0.09743973
177867,0.0172227
177875,0.65349674
177876,0.13193041
177878,0.80675673
177883,0.70302194
177886,0.21717976
177891,0.17580985
177892,0.16641603
177902,0.06502061
177904,0.42860058
177931,0.07904456
177939,0.16766241
177944,0.65247554
177946,0.027602298
177959,0.2981885
177977,0.21170409
177992,0.18894294
177993,0.54968077
178005,0.15355082
178008,0.3219666
178009,0.25466758
178012,0.8277393
178015,0.027248222
178018,0.06359439
178037,0.4741803
178050,0.02157753
178058,0.28129643
178060,0.025965068
178064,0.5226533
178074,0.041136652
178077,0.71449375
178094,0.16220365
178095,0.5041909
178096,0.20777166
178107,0.2892227
178117,0.25495133
178146,0.05063733
178154,0.081113756
178160,0.039101332
178164,0.030430242
178172,0.018666431
178174,0.53931904
178182,0.7821737
178184,0.523905
178196,0.18342502
178223,0.36674547
178225,0.07920916
178226,0.11911551
178240,0.14075541
178242,0.4077781
178250,0.6478614
178268,0.023209644
178282,0.3561268
178285,0.5899718
178288,0.89445454
178290,0.1349724
178295,0.016181285
178312,0.009103033
178317,0.52223265
178342,0.53098154
178343,0.65334666
178344,0.52095234
178346,0.32278314
178353,0.77509046
178356,0.8103622
178358,0.47560313
178359,0.15724447
178362,0.27122352
178380,0.2417208
178387,0.12175048
178391,0.33542505
178395,0.29322323
178408,0.41542068
178415,0.012461103
178421,0.0479729
178424,0.5625723
178428,0.23519711
178432,0.10619029
178433,0.443215
178436,0.038088683
178442,0.06998514
178453,0.16288196
178459,0.378729
178467,0.21664888
178472,0.49823624
178491,0.09324001
178499,0.6000778
178504,0.28178146
178506,0.22683556
178509,0.76216394
178517,0.19489366
178525,0.7474084
178530,0.75538987
178531,0.475732
178537,0.074996464
178553,0.14178877
178557,0.1571468
178565,0.030540783
178566,0.43807772
178579,0.059208814
178586,0.5505523
178589,0.22290005
178592,0.0889621
178610,0.0930733
178620,0.6823233
178621,0.020306384
178622,0.65826327
178643,0.32402003
178665,0.6272888
178671,0.60615695
178675,0.36470103
178692,0.3848034
178722,0.04278197
178723,0.1249281
178726,0.14042656
178731,0.62938374
178737,0.12915918
178739,0.589115
178745,0.3026457
178766,0.56720924
178771,0.8676504
178775,0.4801569
178785,0.5110467
178789,0.70727676
178790,0.77107376
178792,0.6617837
178804,0.18430588
178817,0.4304964
178821,0.33785254
178825,0.08269398
178830,0.66809076
178831,0.35862654
178832,0.57924616
178847,0.46567976
178853,0.05505283
178856,0.5922772
178867,0.13694143
178868,0.09636747
178881,0.92911875
178887,0.40475672
178888,0.6719439
178908,0.053726
178909,0.6801498
178942,0.58324295
178943,0.81826556
178946,0.33986616
178947,0.44414315
178950,0.6949098
178958,0.21407628
178976,0.060353756
178986,0.11989917
178989,0.18039764
178995,0.6442427
178996,0.64212656
179006,0.20404686
179025,0.38705805
179034,0.5609199
179038,0.13501547
179043,0.10619559
179050,0.024053857
179051,0.47538772
179076,0.46142378
179077,0.7631289
179091,0.401313
179092,0.6751241
179111,0.20839828
179128,0.2809546
179132,0.3314116
179137,0.23916407
179138,0.06554294
179146,0.54386264
179148,0.20153715
179149,0.29606372
179150,0.13533938
179155,0.06796626
179164,0.32523698
179177,0.007875
179178,0.018929115
179182,0.14436455
179184,0.14545186
179186,0.3149676
179191,0.41615126
179194,0.22048712
179201,0.13566983
179210,0.016251871
179211,0.22263308
179212,0.63166964
179216,0.47204277
179229,0.06425083
179235,0.21523784
179236,0.7054714
179241,0.16074996
179244,0.33518627
179249,0.27183807
179256,0.56176466
179260,0.32476854
179262,0.31126004
179264,0.1951623
179268,0.4306916
179272,0.6119745
179280,0.38829598
179287,0.01171431
179288,0.2332054
179290,0.020812986
179295,0.3643614
179298,0.45747155
179306,0.06404755
179307,0.17972575
179310,0.84593844
179314,0.1860282
179317,0.3345833
179319,0.2858566
179327,0.030454947
179336,0.46786436
179342,0.12728792
179344,0.5657512
179347,0.27453628
179357,0.16858064
179368,0.15839992
179413,0.18999022
179425,0.09045803
179435,0.25369638
179447,0.056005456
179449,0.38144755
179458,0.12364875
179460,0.025005797
179475,0.53771585
179486,0.3018802
179493,0.76235056
179499,0.667244
179501,0.12815917
179508,0.38576266
179511,0.3572963
179513,0.13145003
179519,0.079055086
179537,0.6594518
179550,0.30622792
179559,0.10843859
179560,0.26213127
179578,0.2957057
179583,0.052353594
179590,0.10549494
179597,0.008951824
179599,0.06594263
179602,0.7314762
179609,0.5773301
179621,0.48739868
179624,0.6835249
179625,0.19456792
179630,0.0685478
179640,0.11052329
179641,0.0067436607
179644,0.011266307
179649,0.2689376
179650,0.35449713
179652,0.36688977
179653,0.075619794
179660,0.06373056
179662,0.30028996
179673,0.8063069
179678,0.28314644
179679,0.58176476
179686,0.18835747
179721,0.013697651
179733,0.22365862
179736,0.62078905
179737,0.02375874
179748,0.487556
179750,0.6747821
179751,0.041315332
179752,0.3736175
179753,0.7880037
179765,0.016783169
179768,0.09638684
179798,0.47995657
179827,0.14383729
179837,0.029957969
179838,0.48437983
179851,0.6551922
179868,0.81770915
179875,0.06400642
179876,0.09243223
179882,0.025561318
179883,0.51827556
179894,0.1894051
179905,0.2677319
179907,0.7780091
179919,0.121652536
179926,0.013650285
179936,0.46052083
179941,0.22156587
179945,0.24344188
179951,0.4727836
179960,0.11072455
179967,0.028175639
179980,0.870336
179985,0.12552635
179997,0.32552582
180001,0.896158
180007,0.027117418
180011,0.67356294
180017,0.14460051
180027,0.034891307
180033,0.20813291
180036,0.6894678
180037,0.098742135
180041,0.26263502
180042,0.4395972
180050,0.2968207
180059,0.027723162
180066,0.10057763
180067,0.79334867
180085,0.047051292
180092,0.56088215
180099,0.14064306
180101,0.72321916
180115,0.29207677
180122,0.69566834
180126,0.7360807
180127,0.086993195
180140,0.12300828
180141,0.013415191
180158,0.10946731
180163,0.36126152
180178,0.0188563
180189,0.022076327
180198,0.22613817
180201,0.20837307
180202,0.7401152
180209,0.41368246
180239,0.8961575
180244,0.15555742
180270,0.004604851
180271,0.1509851
180286,0.03866182
180287,0.1204021
180291,0.14166108
180293,0.15082024
180296,0.25254014
180297,0.83894134
180305,0.38846645
180318,0.49886414
180319,0.13827759
180322,0.040288523
180323,0.65375984
180331,0.43993983
180365,0.25993606
180368,0.36673462
180369,0.28894258
180382,0.5223805
180387,0.006668798
180388,0.9212521
180389,0.5677892
180398,0.025260804
180399,0.003871349
180402,0.4278725
180406,0.87485224
180407,0.043364886
180408,0.09871857
180413,0.33813977
180416,0.21400104
180420,0.33872017
180429,0.6063044
180430,0.44473964
180431,0.5279046
180438,0.06043514
180441,0.655759
180448,0.60356027
180453,0.082443014
180478,0.45172018
180480,0.17636847
180510,0.03985001
180524,0.66871166
180534,0.023871489
180537,0.4378796
180545,0.294475
180550,0.154157
180559,0.025840009
180583,0.1948879
180587,0.01937878
180594,0.00582645
180597,0.96216315
180598,0.4104339
180599,0.56152356
180601,0.5843629
180624,0.932095
180625,0.4450768
180634,0.030593412
180647,0.0413426
180652,0.058045536
180656,0.3585535
180664,0.27789292
180666,0.70622885
180674,0.35463512
180679,0.07764299
180685,0.70408666
180692,0.26177543
180698,0.5901181
180699,0.029113224
180700,0.5655604
180702,0.11024003
180710,0.35054225
180736,0.047245216
180739,0.76123536
180741,0.12959304
180743,0.46230578
180747,0.46350378
180754,0.738083
180755,0.06397162
180756,0.027268918
180768,0.2596439
180773,0.41535896
180775,0.44456008
180784,0.85384595
180787,0.037776664
180795,0.036821757
180796,0.2191432
180799,0.028886475
180811,0.10378557
180813,0.070130065
